sales_agent,manager,regional_office,status,account,opportunity_id,sales_agent_2,deal_stage,product,created_date,close_date,close_value
Hayden Neloms,Celia Rouche,West,Current,Green-Plus,OWM3BPGW,Hayden Neloms,Won,GTX Plus Basic,2016-12-25,2017-03-17,926
Hayden Neloms,Celia Rouche,West,Current,Zoomit,79EABK3X,Hayden Neloms,Won,MG Special,2016-12-21,2017-03-23,53
Hayden Neloms,Celia Rouche,West,Current,Fasehatice,NAQKOU0T,Hayden Neloms,Won,GTX Plus Basic,2016-12-17,2017-03-20,1315
Hayden Neloms,Celia Rouche,West,Current,,ERFRHR3Z,Hayden Neloms,In Progress,MG Advanced,2016-12-14,,
Hayden Neloms,Celia Rouche,West,Current,J-Texon,787IRG9Q,Hayden Neloms,Won,MG Advanced,2016-12-07,2017-03-03,3426
Hayden Neloms,Celia Rouche,West,Current,Nam-zim,0NO04P6C,Hayden Neloms,Won,MG Special,2016-12-02,2017-03-04,59
Hayden Neloms,Celia Rouche,West,Current,Sonron,O6T5WC3W,Hayden Neloms,Won,GTX Plus Basic,2016-12-02,2017-03-04,1108
Hayden Neloms,Celia Rouche,West,Current,Golddex,0P4AAPYX,Hayden Neloms,Won,GTX Plus Basic,2016-12-02,2017-03-03,1040
Hayden Neloms,Celia Rouche,West,Current,Nam-zim,BXXMA7F3,Hayden Neloms,Lost,MG Advanced,2016-11-21,2017-03-01,0
Hayden Neloms,Celia Rouche,West,Current,,ZZY4516R,Hayden Neloms,In Progress,MG Advanced,2016-11-20,,
Hayden Neloms,Celia Rouche,West,Current,Finjob,09YE9QOV,Hayden Neloms,Won,MG Advanced,2016-11-05,2017-03-11,3393
Markita Hansen,Celia Rouche,West,Current,J-Texon,FXYOCA0G,Markita Hansen,Won,MG Special,2017-12-17,2017-12-28,54
Markita Hansen,Celia Rouche,West,Current,Faxquote,HNCSYU4T,Markita Hansen,Won,MG Advanced,2017-12-13,2017-12-27,3442
Markita Hansen,Celia Rouche,West,Current,Lexiqvolax,K9KGXL2E,Markita Hansen,In Progress,MG Advanced,2017-12-13,,
Markita Hansen,Celia Rouche,West,Current,Finjob,WZKN6PO4,Markita Hansen,Won,MG Special,2017-12-11,2017-12-21,53
Markita Hansen,Celia Rouche,West,Current,Lexiqvolax,921APYA3,Markita Hansen,Won,GTX Plus Basic,2017-12-09,2017-12-25,1192
Markita Hansen,Celia Rouche,West,Current,Faxquote,MBBBOMEV,Markita Hansen,Lost,MG Special,2017-12-05,2017-12-19,0
Markita Hansen,Celia Rouche,West,Current,Golddex,Z9WFXNX3,Markita Hansen,Lost,MG Advanced,2017-11-24,2017-11-29,0
Markita Hansen,Celia Rouche,West,Current,Green-Plus,9TTQYYIW,Markita Hansen,Lost,MG Advanced,2017-11-21,2017-11-27,0
Markita Hansen,Celia Rouche,West,Current,Blackzim,86MJT5KR,Markita Hansen,Lost,MG Special,2017-11-16,2017-11-23,0
Markita Hansen,Celia Rouche,West,Current,Newex,9E3UNPHY,Markita Hansen,Won,MG Advanced,2017-11-12,2017-12-25,3836
Markita Hansen,Celia Rouche,West,Current,Xx-holding,ZSYWCL6R,Markita Hansen,Lost,GTK 500,2017-11-10,2017-11-26,0
Markita Hansen,Celia Rouche,West,Current,Sonron,ZM1HKZRS,Markita Hansen,Won,MG Special,2017-11-09,2017-12-10,56
Markita Hansen,Celia Rouche,West,Current,,ON821ADT,Markita Hansen,In Progress,GTXPro,2017-11-04,,
Markita Hansen,Celia Rouche,West,Current,Zoomit,XSEG5T4H,Markita Hansen,In Progress,GTX Plus Basic,2017-11-03,,
Markita Hansen,Celia Rouche,West,Current,Xx-holding,5HHFR0VZ,Markita Hansen,Won,GTXPro,2017-11-02,2017-11-29,4521
Markita Hansen,Celia Rouche,West,Current,,N2249A7T,Markita Hansen,In Progress,GTXPro,2017-11-02,,
Markita Hansen,Celia Rouche,West,Current,Dalttechnology,0OXJ2HOP,Markita Hansen,Won,MG Advanced,2017-10-31,2017-11-11,4058
Markita Hansen,Celia Rouche,West,Current,Y-corporation,LB6S2ONR,Markita Hansen,Won,GTX Basic,2017-10-28,2017-11-11,598
Markita Hansen,Celia Rouche,West,Current,Doncon,QVP4LFVD,Markita Hansen,Lost,GTX Basic,2017-10-27,2017-10-28,0
Markita Hansen,Celia Rouche,West,Current,Condax,EMK9P63G,Markita Hansen,Won,GTX Basic,2017-10-25,2017-10-26,566
Markita Hansen,Celia Rouche,West,Current,Rantouch,W5ABRRKC,Markita Hansen,Won,GTX Plus Basic,2017-10-22,2017-10-31,981
Markita Hansen,Celia Rouche,West,Current,Goodsilron,1CT3EWJ8,Markita Hansen,Won,GTX Basic,2017-10-19,2017-10-21,553
Markita Hansen,Celia Rouche,West,Current,Plexzap,I15B3BNW,Markita Hansen,Lost,MG Advanced,2017-10-19,2017-11-28,0
Markita Hansen,Celia Rouche,West,Current,,W72TPY7P,Markita Hansen,In Progress,MG Special,2017-10-19,,
Markita Hansen,Celia Rouche,West,Current,,B2FSFXKA,Markita Hansen,In Progress,MG Special,2017-10-19,,
Markita Hansen,Celia Rouche,West,Current,Nam-zim,KDNNV952,Markita Hansen,Lost,MG Special,2017-10-17,2017-10-26,0
Markita Hansen,Celia Rouche,West,Current,Goodsilron,7CMG05CY,Markita Hansen,Lost,MG Special,2017-10-17,2017-10-26,0
Markita Hansen,Celia Rouche,West,Current,Hatfan,AZCY0HUP,Markita Hansen,Lost,GTX Basic,2017-10-17,2017-10-23,0
Markita Hansen,Celia Rouche,West,Current,Golddex,STC921ZX,Markita Hansen,Won,GTX Plus Basic,2017-10-16,2017-10-23,1060
Markita Hansen,Celia Rouche,West,Current,Nam-zim,GH0FU105,Markita Hansen,Lost,MG Advanced,2017-10-13,2017-10-18,0
Markita Hansen,Celia Rouche,West,Current,,NGG8O0JX,Markita Hansen,In Progress,GTX Basic,2017-10-13,,
Markita Hansen,Celia Rouche,West,Current,Labdrill,82LY53FE,Markita Hansen,Won,GTX Basic,2017-10-12,2017-11-01,529
Markita Hansen,Celia Rouche,West,Current,,8SLDCS0F,Markita Hansen,In Progress,MG Special,2017-10-11,,
Markita Hansen,Celia Rouche,West,Current,Singletechno,C35YI5NJ,Markita Hansen,Won,GTXPro,2017-10-09,2017-12-25,4753
Markita Hansen,Celia Rouche,West,Current,,0HUWQWOJ,Markita Hansen,In Progress,MG Special,2017-10-09,,
Markita Hansen,Celia Rouche,West,Current,Labdrill,ZK6HTTBB,Markita Hansen,Lost,MG Special,2017-10-08,2017-10-14,0
Markita Hansen,Celia Rouche,West,Current,Blackzim,2T0GMDKK,Markita Hansen,Lost,GTX Plus Basic,2017-10-08,2017-10-10,0
Markita Hansen,Celia Rouche,West,Current,,O691ZXXH,Markita Hansen,In Progress,MG Special,2017-10-08,,
Markita Hansen,Celia Rouche,West,Current,Cheers,M3306MKK,Markita Hansen,Won,MG Special,2017-10-07,2017-12-13,53
Markita Hansen,Celia Rouche,West,Current,Singletechno,SH0S5N6U,Markita Hansen,Won,GTX Basic,2017-10-07,2017-12-30,464
Markita Hansen,Celia Rouche,West,Current,Hatfan,KL8PCQXC,Markita Hansen,Lost,GTXPro,2017-10-06,2017-10-15,0
Markita Hansen,Celia Rouche,West,Current,Rantouch,LHG76MIU,Markita Hansen,Won,MG Special,2017-10-04,2017-12-03,62
Markita Hansen,Celia Rouche,West,Current,Groovestreet,HGG0EZ00,Markita Hansen,Lost,GTXPro,2017-10-01,2017-10-05,0
Markita Hansen,Celia Rouche,West,Current,Cheers,PEIZDYXE,Markita Hansen,Lost,GTX Basic,2017-10-01,2017-10-02,0
Markita Hansen,Celia Rouche,West,Current,Acme Corporation,MG1YUTUE,Markita Hansen,In Progress,MG Special,2017-10-01,,
Markita Hansen,Celia Rouche,West,Current,Goodsilron,9OT0018Y,Markita Hansen,Lost,MG Advanced,2017-09-29,2017-10-10,0
Markita Hansen,Celia Rouche,West,Current,Blackzim,LKBDKJLM,Markita Hansen,Lost,MG Special,2017-09-29,2017-11-27,0
Markita Hansen,Celia Rouche,West,Current,Singletechno,P7X2J5DO,Markita Hansen,Lost,GTX Plus Pro,2017-09-29,2017-10-06,0
Markita Hansen,Celia Rouche,West,Current,Konex,75JW1GRR,Markita Hansen,Lost,GTX Plus Basic,2017-09-29,2017-10-09,0
Markita Hansen,Celia Rouche,West,Current,,SMP2K39G,Markita Hansen,In Progress,GTXPro,2017-09-28,,
Markita Hansen,Celia Rouche,West,Current,Doncon,Q25T8PKX,Markita Hansen,Lost,GTX Plus Basic,2017-09-27,2017-10-01,0
Markita Hansen,Celia Rouche,West,Current,Plexzap,K79T6VNV,Markita Hansen,Lost,MG Special,2017-09-26,2017-10-03,0
Markita Hansen,Celia Rouche,West,Current,,JXUSPNPV,Markita Hansen,In Progress,GTX Plus Basic,2017-09-26,,
Markita Hansen,Celia Rouche,West,Current,Kan-code,I83GQQHA,Markita Hansen,Lost,MG Advanced,2017-09-24,2017-10-05,0
Markita Hansen,Celia Rouche,West,Current,Xx-holding,TEF07JM6,Markita Hansen,Lost,GTX Basic,2017-09-23,2017-10-02,0
Markita Hansen,Celia Rouche,West,Current,J-Texon,V7T9ZP6C,Markita Hansen,Won,GTX Basic,2017-09-21,2017-10-01,566
Markita Hansen,Celia Rouche,West,Current,Y-corporation,1AQKM7VU,Markita Hansen,Won,GTXPro,2017-09-20,2017-11-24,4487
Markita Hansen,Celia Rouche,West,Current,Goodsilron,1WPZ1MCO,Markita Hansen,Won,GTX Basic,2017-09-20,2017-09-29,587
Markita Hansen,Celia Rouche,West,Current,Singletechno,OQBVGILR,Markita Hansen,Won,MG Special,2017-09-17,2017-12-16,56
Markita Hansen,Celia Rouche,West,Current,Singletechno,85LVQ6PB,Markita Hansen,Won,GTX Plus Basic,2017-09-16,2017-12-15,1252
Markita Hansen,Celia Rouche,West,Current,Konex,LOSUVU4T,Markita Hansen,Lost,GTX Plus Pro,2017-09-16,2017-12-09,0
Markita Hansen,Celia Rouche,West,Current,Plexzap,PGT70Q4T,Markita Hansen,Won,MG Advanced,2017-09-15,2017-12-01,3663
Markita Hansen,Celia Rouche,West,Current,Zoomit,6R6T68GL,Markita Hansen,Won,MG Special,2017-09-15,2017-12-09,48
Markita Hansen,Celia Rouche,West,Current,Hottechi,HQKUH8XA,Markita Hansen,Lost,GTX Basic,2017-09-15,2017-12-27,0
Markita Hansen,Celia Rouche,West,Current,Hatfan,Y93GK95W,Markita Hansen,Won,MG Advanced,2017-09-11,2017-09-21,3138
Markita Hansen,Celia Rouche,West,Current,,IMLFM79C,Markita Hansen,In Progress,GTX Plus Basic,2017-09-09,,
Markita Hansen,Celia Rouche,West,Current,Scotfind,9FE75D1D,Markita Hansen,Won,GTXPro,2017-09-07,2017-11-16,4722
Markita Hansen,Celia Rouche,West,Current,Scotfind,SEYFLN8Y,Markita Hansen,Won,GTX Plus Basic,2017-09-06,2017-12-09,1182
Markita Hansen,Celia Rouche,West,Current,Hottechi,YGUOEIEG,Markita Hansen,Lost,GTX Plus Basic,2017-09-05,2017-11-06,0
Markita Hansen,Celia Rouche,West,Current,Scotfind,OPFBXGFV,Markita Hansen,Won,MG Special,2017-09-03,2017-12-12,50
Markita Hansen,Celia Rouche,West,Current,Sonron,50AWO49B,Markita Hansen,Won,GTX Basic,2017-09-02,2017-12-27,456
Markita Hansen,Celia Rouche,West,Current,Xx-holding,LWCKCV0M,Markita Hansen,Won,GTXPro,2017-08-30,2017-09-15,4592
Markita Hansen,Celia Rouche,West,Current,Labdrill,0N2VYY6Z,Markita Hansen,Lost,GTX Basic,2017-08-30,2017-09-19,0
Markita Hansen,Celia Rouche,West,Current,,XXD7OQOH,Markita Hansen,In Progress,MG Special,2017-08-30,,
Markita Hansen,Celia Rouche,West,Current,Iselectrics,RYNZ2WOK,Markita Hansen,In Progress,MG Advanced,2017-08-29,,
Markita Hansen,Celia Rouche,West,Current,Sonron,K3KT8S1F,Markita Hansen,Won,MG Special,2017-08-28,2017-11-07,49
Markita Hansen,Celia Rouche,West,Current,Kan-code,XP1PQSPC,Markita Hansen,Won,GTX Plus Basic,2017-08-28,2017-09-27,1081
Markita Hansen,Celia Rouche,West,Current,Labdrill,KK5YBPU6,Markita Hansen,Won,GTX Basic,2017-08-27,2017-08-29,548
Markita Hansen,Celia Rouche,West,Current,,0H9C9J03,Markita Hansen,In Progress,GTX Plus Basic,2017-08-25,,
Markita Hansen,Celia Rouche,West,Current,Scotfind,OBFCOV33,Markita Hansen,Won,MG Advanced,2017-08-24,2017-12-08,4139
Markita Hansen,Celia Rouche,West,Current,Dalttechnology,Q1CFR580,Markita Hansen,Won,MG Special,2017-08-22,2017-11-18,56
Markita Hansen,Celia Rouche,West,Current,Newex,8BZLOF0K,Markita Hansen,Lost,GTX Plus Basic,2017-08-21,2017-08-29,0
Markita Hansen,Celia Rouche,West,Current,,RFQFJLNJ,Markita Hansen,In Progress,MG Special,2017-08-21,,
Markita Hansen,Celia Rouche,West,Current,Green-Plus,PJ21R88K,Markita Hansen,Won,MG Special,2017-08-18,2017-11-04,63
Markita Hansen,Celia Rouche,West,Current,Cheers,M0PGP5H2,Markita Hansen,Won,GTX Plus Basic,2017-08-18,2017-09-14,1002
Markita Hansen,Celia Rouche,West,Current,Kan-code,OQAXHZXD,Markita Hansen,Lost,GTX Basic,2017-08-16,2017-08-26,0
Markita Hansen,Celia Rouche,West,Current,Fasehatice,H45TYGRR,Markita Hansen,Won,MG Advanced,2017-08-15,2017-08-26,3271
Markita Hansen,Celia Rouche,West,Current,Scotfind,3THRXZLP,Markita Hansen,Lost,GTX Plus Basic,2017-08-15,2017-11-12,0
Markita Hansen,Celia Rouche,West,Current,,5378T3K3,Markita Hansen,In Progress,GTX Plus Pro,2017-08-15,,
Markita Hansen,Celia Rouche,West,Current,Zoomit,B5WZQP1F,Markita Hansen,Won,GTXPro,2017-08-13,2017-11-28,5540
Markita Hansen,Celia Rouche,West,Current,Goodsilron,W6OX0S1Q,Markita Hansen,Lost,GTXPro,2017-08-13,2017-08-21,0
Markita Hansen,Celia Rouche,West,Current,Fasehatice,714B6OB2,Markita Hansen,Lost,GTX Plus Pro,2017-08-13,2017-11-18,0
Markita Hansen,Celia Rouche,West,Current,,7FVBMH48,Markita Hansen,In Progress,MG Advanced,2017-08-13,,
Markita Hansen,Celia Rouche,West,Current,Green-Plus,ORJRH2SQ,Markita Hansen,Won,GTX Plus Basic,2017-08-11,2017-08-14,1105
Markita Hansen,Celia Rouche,West,Current,,Z7Q2USU1,Markita Hansen,In Progress,MG Special,2017-08-11,,
Markita Hansen,Celia Rouche,West,Current,,99EA6HXJ,Markita Hansen,In Progress,GTX Basic,2017-08-10,,
Markita Hansen,Celia Rouche,West,Current,Goodsilron,YDUL6H8V,Markita Hansen,Won,GTX Plus Basic,2017-08-09,2017-12-08,1017
Markita Hansen,Celia Rouche,West,Current,Konex,AOVU3VUJ,Markita Hansen,Lost,GTX Basic,2017-08-07,2017-11-17,0
Markita Hansen,Celia Rouche,West,Current,,ZC987DAQ,Markita Hansen,In Progress,MG Advanced,2017-08-07,,
Markita Hansen,Celia Rouche,West,Current,,WD7Q5D3G,Markita Hansen,In Progress,GTX Plus Basic,2017-08-07,,
Markita Hansen,Celia Rouche,West,Current,Zoomit,W66UPKL4,Markita Hansen,Won,GTX Plus Basic,2017-08-01,2017-11-18,1106
Markita Hansen,Celia Rouche,West,Current,Sunnamplex,XN43RX9C,Markita Hansen,Won,MG Advanced,2017-07-31,2017-08-10,3187
Markita Hansen,Celia Rouche,West,Current,Y-corporation,6PHF576T,Markita Hansen,Lost,GTXPro,2017-07-31,2017-11-23,0
Markita Hansen,Celia Rouche,West,Current,Plexzap,BBGCBEUY,Markita Hansen,Lost,GTX Plus Basic,2017-07-31,2017-08-04,0
Markita Hansen,Celia Rouche,West,Current,,DZQW0KQ4,Markita Hansen,In Progress,GTX Plus Pro,2017-07-31,,
Markita Hansen,Celia Rouche,West,Current,Konex,BY1TB6D2,Markita Hansen,Won,GTXPro,2017-07-27,2017-07-28,4209
Markita Hansen,Celia Rouche,West,Current,Blackzim,KUAZF4E7,Markita Hansen,Lost,GTX Plus Basic,2017-07-25,2017-11-27,0
Markita Hansen,Celia Rouche,West,Current,Kan-code,W8W6N0LL,Markita Hansen,Lost,GTXPro,2017-07-23,2017-11-07,0
Markita Hansen,Celia Rouche,West,Current,Rundofase,021Z2J9L,Markita Hansen,In Progress,GTK 500,2017-07-23,,
Markita Hansen,Celia Rouche,West,Current,Blackzim,Y7AC2LSL,Markita Hansen,Won,MG Advanced,2017-07-22,2017-09-30,3015
Markita Hansen,Celia Rouche,West,Current,Fasehatice,5ZA8MURX,Markita Hansen,Lost,GTXPro,2017-07-22,2017-07-30,0
Markita Hansen,Celia Rouche,West,Current,Singletechno,U1SBKB0U,Markita Hansen,Won,GTX Basic,2017-07-19,2017-07-23,535
Markita Hansen,Celia Rouche,West,Current,Rantouch,XBO6IN0E,Markita Hansen,Lost,GTXPro,2017-07-19,2017-11-01,0
Markita Hansen,Celia Rouche,West,Current,Hatfan,IYKSBD0U,Markita Hansen,Lost,MG Advanced,2017-07-17,2017-07-18,0
Markita Hansen,Celia Rouche,West,Current,Cheers,568NS3GO,Markita Hansen,Won,MG Advanced,2017-07-15,2017-08-27,2791
Markita Hansen,Celia Rouche,West,Current,Faxquote,AKMDEG3I,Markita Hansen,Lost,MG Advanced,2017-07-15,2017-07-17,0
Markita Hansen,Celia Rouche,West,Current,Plusstrip,SJ62BMK5,Markita Hansen,Won,MG Advanced,2017-07-14,2017-07-15,3973
Markita Hansen,Celia Rouche,West,Current,Xx-holding,KFXZNC4N,Markita Hansen,Lost,MG Special,2017-07-14,2017-09-11,0
Markita Hansen,Celia Rouche,West,Current,Konex,VIHXI2JA,Markita Hansen,Lost,GTX Plus Basic,2017-07-13,2017-07-14,0
Markita Hansen,Celia Rouche,West,Current,Sunnamplex,JR76K5YA,Markita Hansen,Won,GTX Basic,2017-07-11,2017-08-23,494
Markita Hansen,Celia Rouche,West,Current,Hatfan,9USDNUBL,Markita Hansen,Lost,GTX Plus Pro,2017-07-10,2017-08-29,0
Markita Hansen,Celia Rouche,West,Current,Groovestreet,ASN7OCWQ,Markita Hansen,Lost,GTX Basic,2017-07-08,2017-07-15,0
Markita Hansen,Celia Rouche,West,Current,Scotfind,PU2UJDTV,Markita Hansen,Won,GTXPro,2017-07-07,2017-09-05,4063
Markita Hansen,Celia Rouche,West,Current,Groovestreet,707CQDQK,Markita Hansen,Lost,MG Special,2017-07-05,2017-08-23,0
Markita Hansen,Celia Rouche,West,Current,Plexzap,S5E8MBO3,Markita Hansen,Lost,GTX Basic,2017-07-04,2017-09-19,0
Markita Hansen,Celia Rouche,West,Current,Konex,5COSD90U,Markita Hansen,Lost,GTX Basic,2017-07-02,2017-07-09,0
Markita Hansen,Celia Rouche,West,Current,Konex,MG7CZFIG,Markita Hansen,Won,MG Advanced,2017-07-01,2017-09-30,3225
Markita Hansen,Celia Rouche,West,Current,Green-Plus,UFIAFP10,Markita Hansen,Won,MG Special,2017-07-01,2017-07-02,50
Markita Hansen,Celia Rouche,West,Current,Doncon,SNY2UWJ2,Markita Hansen,Won,GTXPro,2017-07-01,2017-07-09,4859
Markita Hansen,Celia Rouche,West,Current,J-Texon,LYAFXO9B,Markita Hansen,Won,GTX Basic,2017-07-01,2017-07-12,592
Markita Hansen,Celia Rouche,West,Current,Hottechi,Z005FB1N,Markita Hansen,Lost,MG Advanced,2017-07-01,2017-07-08,0
Markita Hansen,Celia Rouche,West,Current,Sonron,CDFKC6E0,Markita Hansen,Lost,MG Special,2017-07-01,2017-07-03,0
Markita Hansen,Celia Rouche,West,Current,Doncon,7UL8T1BZ,Markita Hansen,Lost,MG Special,2017-06-30,2017-07-01,0
Markita Hansen,Celia Rouche,West,Current,Singletechno,T7RA32XV,Markita Hansen,Lost,MG Special,2017-06-29,2017-07-06,0
Markita Hansen,Celia Rouche,West,Current,Condax,8RTR1VMP,Markita Hansen,Lost,MG Special,2017-06-29,2017-07-06,0
Markita Hansen,Celia Rouche,West,Current,Hottechi,QXT65QTI,Markita Hansen,Lost,GTX Basic,2017-06-29,2017-07-10,0
Markita Hansen,Celia Rouche,West,Current,,XYRO1TLJ,Markita Hansen,In Progress,GTXPro,2017-06-29,,
Markita Hansen,Celia Rouche,West,Current,Goodsilron,PYLS9RJH,Markita Hansen,Lost,GTX Plus Pro,2017-06-28,2017-07-05,0
Markita Hansen,Celia Rouche,West,Current,Green-Plus,DZR5L7XQ,Markita Hansen,Lost,GTXPro,2017-06-27,2017-07-05,0
Markita Hansen,Celia Rouche,West,Current,Condax,EQS3UNXX,Markita Hansen,Lost,GTX Basic,2017-06-27,2017-07-06,0
Markita Hansen,Celia Rouche,West,Current,Golddex,Q3HYAWDW,Markita Hansen,Won,MG Advanced,2017-06-26,2017-08-24,3838
Markita Hansen,Celia Rouche,West,Current,Blackzim,YTSX7IW3,Markita Hansen,Won,MG Special,2017-06-24,2017-07-02,59
Markita Hansen,Celia Rouche,West,Current,Green-Plus,FR8FT0ZX,Markita Hansen,Won,GTX Plus Pro,2017-06-22,2017-09-04,4916
Markita Hansen,Celia Rouche,West,Current,Doncon,K0G1IB3Q,Markita Hansen,Won,MG Special,2017-06-19,2017-06-27,54
Markita Hansen,Celia Rouche,West,Current,Cheers,NTNYA5PE,Markita Hansen,Won,GTX Basic,2017-06-18,2017-09-28,505
Markita Hansen,Celia Rouche,West,Current,Konex,CQZSFN7C,Markita Hansen,Lost,GTK 500,2017-06-17,2017-08-15,0
Markita Hansen,Celia Rouche,West,Current,,EGEJA2HY,Markita Hansen,In Progress,GTX Basic,2017-06-17,,
Markita Hansen,Celia Rouche,West,Current,Toughzap,NEFPSWOJ,Markita Hansen,In Progress,GTX Plus Basic,2017-06-16,,
Markita Hansen,Celia Rouche,West,Current,Sonron,RB8LSFVK,Markita Hansen,Won,MG Special,2017-06-15,2017-08-24,52
Markita Hansen,Celia Rouche,West,Current,Conecom,YX4E972E,Markita Hansen,In Progress,GTXPro,2017-06-14,,
Markita Hansen,Celia Rouche,West,Current,Treequote,5URQT67R,Markita Hansen,In Progress,GTK 500,2017-06-14,,
Markita Hansen,Celia Rouche,West,Current,Fasehatice,3X5BD9NU,Markita Hansen,Won,GTXPro,2017-06-12,2017-06-25,4733
Markita Hansen,Celia Rouche,West,Current,Doncon,BOVKZHAZ,Markita Hansen,Lost,MG Special,2017-06-12,2017-08-29,0
Markita Hansen,Celia Rouche,West,Current,Kan-code,9D06AK8T,Markita Hansen,Won,GTX Plus Basic,2017-06-11,2017-08-10,1045
Markita Hansen,Celia Rouche,West,Current,Cheers,LSJ2A8ZX,Markita Hansen,Won,GTK 500,2017-06-11,2017-09-26,29166
Markita Hansen,Celia Rouche,West,Current,Dalttechnology,ZI89S9HC,Markita Hansen,In Progress,MG Advanced,2017-06-11,,
Markita Hansen,Celia Rouche,West,Current,Condax,ORG6MXKF,Markita Hansen,Won,GTX Plus Basic,2017-06-09,2017-06-26,1135
Markita Hansen,Celia Rouche,West,Current,Hottechi,7SPRU76Q,Markita Hansen,Won,GTXPro,2017-06-08,2017-09-30,4744
Markita Hansen,Celia Rouche,West,Current,Green-Plus,ALQRAPZR,Markita Hansen,Won,GTX Plus Basic,2017-06-08,2017-06-16,923
Markita Hansen,Celia Rouche,West,Current,Singletechno,FCCI80H2,Markita Hansen,Lost,MG Special,2017-06-08,2017-06-22,0
Markita Hansen,Celia Rouche,West,Current,Hottechi,3DYZN86H,Markita Hansen,Won,MG Advanced,2017-06-07,2017-09-17,2979
Markita Hansen,Celia Rouche,West,Current,Dalttechnology,B7Q6Q7S2,Markita Hansen,Won,GTX Plus Basic,2017-06-07,2017-08-16,1101
Markita Hansen,Celia Rouche,West,Current,,RKVXBXBM,Markita Hansen,In Progress,MG Special,2017-06-07,,
Markita Hansen,Celia Rouche,West,Current,Goodsilron,BLFMYCVF,Markita Hansen,Won,MG Special,2017-06-06,2017-08-19,57
Markita Hansen,Celia Rouche,West,Current,Lexiqvolax,BQINW2LB,Markita Hansen,Lost,MG Special,2017-06-06,2017-09-09,0
Markita Hansen,Celia Rouche,West,Current,Faxquote,XNC9UMYH,Markita Hansen,Won,GTX Plus Basic,2017-06-05,2017-08-30,1169
Markita Hansen,Celia Rouche,West,Current,Scotfind,KAHKF9H1,Markita Hansen,Won,GTX Plus Basic,2017-06-04,2017-06-08,967
Markita Hansen,Celia Rouche,West,Current,Finjob,JBY30BSR,Markita Hansen,Lost,GTXPro,2017-06-03,2017-08-05,0
Markita Hansen,Celia Rouche,West,Current,Zoomit,28FTXKAB,Markita Hansen,Won,MG Advanced,2017-05-31,2017-09-23,3722
Markita Hansen,Celia Rouche,West,Current,Sonron,AG0H8IAZ,Markita Hansen,Won,GTX Basic,2017-05-31,2017-09-23,510
Markita Hansen,Celia Rouche,West,Current,Groovestreet,9BXXDYH9,Markita Hansen,Won,MG Special,2017-05-29,2017-08-18,45
Markita Hansen,Celia Rouche,West,Current,Sonron,C3QK8M7F,Markita Hansen,Won,GTX Plus Pro,2017-05-29,2017-06-15,4423
Markita Hansen,Celia Rouche,West,Current,J-Texon,12GLKKV4,Markita Hansen,Won,GTX Plus Basic,2017-05-28,2017-06-08,941
Markita Hansen,Celia Rouche,West,Current,,OERROEPM,Markita Hansen,In Progress,GTX Basic,2017-05-28,,
Markita Hansen,Celia Rouche,West,Current,Faxquote,21JDZDNJ,Markita Hansen,Won,GTXPro,2017-05-25,2017-08-14,4738
Markita Hansen,Celia Rouche,West,Current,Y-corporation,4G0X8VHP,Markita Hansen,In Progress,MG Advanced,2017-05-24,,
Markita Hansen,Celia Rouche,West,Current,Hatfan,5FX5TX9L,Markita Hansen,Won,GTX Plus Pro,2017-05-23,2017-08-14,4642
Markita Hansen,Celia Rouche,West,Current,Hatfan,VO8WTDHE,Markita Hansen,Lost,GTX Basic,2017-05-23,2017-05-26,0
Markita Hansen,Celia Rouche,West,Current,Finjob,TB27K4GC,Markita Hansen,Won,GTK 500,2017-05-22,2017-08-14,24745
Markita Hansen,Celia Rouche,West,Current,,WS3BIQ4S,Markita Hansen,In Progress,GTX Plus Pro,2017-05-22,,
Markita Hansen,Celia Rouche,West,Current,,N3GVE0VP,Markita Hansen,In Progress,GTK 500,2017-05-18,,
Markita Hansen,Celia Rouche,West,Current,Plexzap,483NKH0E,Markita Hansen,Won,GTXPro,2017-05-17,2017-08-18,4644
Markita Hansen,Celia Rouche,West,Current,J-Texon,RQM0PS59,Markita Hansen,Lost,MG Special,2017-05-17,2017-08-18,0
Markita Hansen,Celia Rouche,West,Current,Konex,8W87JE97,Markita Hansen,Lost,GTXPro,2017-05-17,2017-08-12,0
Markita Hansen,Celia Rouche,West,Current,Labdrill,3SEMPUU1,Markita Hansen,In Progress,GTXPro,2017-05-17,,
Markita Hansen,Celia Rouche,West,Current,Scotfind,K4KNZQY6,Markita Hansen,Lost,GTX Plus Pro,2017-05-15,2017-08-07,0
Markita Hansen,Celia Rouche,West,Current,Singletechno,TWXUDY78,Markita Hansen,Won,MG Special,2017-05-13,2017-08-23,57
Markita Hansen,Celia Rouche,West,Current,Fasehatice,8JP05QQR,Markita Hansen,Lost,MG Advanced,2017-05-11,2017-08-03,0
Markita Hansen,Celia Rouche,West,Current,Scotfind,SLCWM9BH,Markita Hansen,Won,GTX Basic,2017-05-10,2017-09-04,464
Markita Hansen,Celia Rouche,West,Current,Singletechno,2NN7T8LG,Markita Hansen,Lost,MG Advanced,2017-05-10,2017-05-16,0
